# source: Portal de Datos Abiertos del Ayuntamiento de Valencia; datos derivados por V-PRO
# license: CC-BY-4.0
action_id,event_id,event_type,event_title,event_source,event_source_id,action_type,title,description,priority,profiles,template_id,url,poi_type,created_at
497,249,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260143502,ROUTE_CHANGE,Desvio ciclista recomendado,Comprueba el mapa y evita cruzar la zona de trabajos.,60,CYCLIST,bici-ocupacion,https://www.valencia.es/agenciabici/es/red-de-itinerarios-ciclistas,,2026-05-10T06:24:12.155699+00:00
499,250,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260136804,ROUTE_CHANGE,Desvio ciclista recomendado,Comprueba el mapa y evita cruzar la zona de trabajos.,60,CYCLIST,bici-ocupacion,https://www.valencia.es/agenciabici/es/red-de-itinerarios-ciclistas,,2026-05-10T06:24:12.155699+00:00
501,251,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260095002,ROUTE_CHANGE,Desvio ciclista recomendado,Comprueba el mapa y evita cruzar la zona de trabajos.,60,CYCLIST,bici-ocupacion,https://www.valencia.es/agenciabici/es/red-de-itinerarios-ciclistas,,2026-05-10T06:24:12.155699+00:00
503,252,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260136701,ROUTE_CHANGE,Desvio ciclista recomendado,Comprueba el mapa y evita cruzar la zona de trabajos.,60,CYCLIST,bici-ocupacion,https://www.valencia.es/agenciabici/es/red-de-itinerarios-ciclistas,,2026-05-10T06:24:12.155699+00:00
505,253,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260149301,ROUTE_CHANGE,Desvio ciclista recomendado,Comprueba el mapa y evita cruzar la zona de trabajos.,60,CYCLIST,bici-ocupacion,https://www.valencia.es/agenciabici/es/red-de-itinerarios-ciclistas,,2026-05-10T06:24:12.155699+00:00
2,1,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:240403901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
4,2,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250000401,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
6,3,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250000402,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
8,4,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:240225313,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
10,5,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250041501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
12,6,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250041503,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
14,7,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250041502,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
16,8,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250094801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
18,9,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250090101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
20,10,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250108902,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
22,11,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250108903,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
24,12,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250159001,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
26,13,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250000407,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
28,14,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250167501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
30,15,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250167502,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
32,16,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250185901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
34,17,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250185902,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
36,18,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250000403,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
38,19,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250159101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
40,20,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250159301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
42,21,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250159302,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
44,22,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250229801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
46,23,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250188301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
48,24,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250610001,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
50,25,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250616101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
52,26,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250637001,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
54,27,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250142101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
56,28,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250637002,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
58,29,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250874301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
60,30,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250891701,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
62,31,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:240227702,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
64,32,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:240227703,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
66,33,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:240227704,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
68,34,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:240227705,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
70,35,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:240227706,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
72,36,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250893901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
74,37,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250108901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
76,38,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:251011001,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
78,39,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:251016601,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
80,40,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260000301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
82,41,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260003901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
84,42,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260007401,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
86,43,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260007402,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
88,44,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260007501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
90,45,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260007403,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
92,46,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260011801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
94,47,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260008701,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
96,48,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260028901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
98,49,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260027901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
100,50,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260027801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
102,51,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260027701,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
104,52,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260035501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
106,53,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260035601,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
108,54,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:240201402,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
110,55,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260049101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
112,56,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260051101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
114,57,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260054501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
116,58,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260055501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
118,59,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260059901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
120,60,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260061201,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
122,61,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260018401,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
124,62,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260063901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
126,63,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260073302,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
128,64,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260073303,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
130,65,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260073301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
132,66,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260073903,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
134,67,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260073901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
136,68,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260073905,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
138,69,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260073904,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
140,70,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260073902,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
142,71,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260075201,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
144,72,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260081901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
146,73,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260081902,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
148,74,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260087201,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
150,75,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260087102,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
152,76,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250627907,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
154,77,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260001706,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
156,78,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260001705,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
158,79,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260089801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
160,80,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260093301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
162,81,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260092601,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
164,82,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260097001,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
166,83,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260096801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
168,84,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260097601,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
